,Title,Metascore,tomatoMeter,tomatoUserMeter,scaledIMDb,Mean_Rating
16312,Life Is Sweet,88.0,100.0,88.0,72.77824784041165,87.19456196010292
30132,Roman Holiday,76.0,98.0,94.0,80.75696135011482,87.1892403375287
12901,Sense and Sensibility,84.0,98.0,90.0,76.75556660540823,87.18889165135207
38295,Selma,89.0,99.0,86.0,74.73105649640084,87.1827641241002
22784,Opening Night,,92.0,92.0,77.52232671808086,87.17410890602696
18724,Down by Law,,90.0,94.0,77.44647379736986,87.1488245991233
40604,The Remains of the Day,84.0,97.0,89.0,78.52948492527321,87.1323712313183
37036,Animal Crackers,,96.0,90.0,75.39697637759483,87.13232545919827
36947,Marius,,100.0,91.0,70.36869436865827,87.1228981228861
11595,Hamlet,,95.0,89.0,77.34918516828606,87.11639505609536
36659,Freaks,,94.0,88.0,79.29971132041244,87.09990377347081
13594,Miracle on 34th Street,,96.0,87.0,78.29681378559434,87.09893792853144
32067,Odd Man Out,,100.0,86.0,75.27016723049576,87.09005574349858
40689,The Verdict,,96.0,88.0,77.24962363138378,87.08320787712792
23941,Amarcord,,91.0,91.0,79.2360818621526,87.07869395405088
8770,Toni,,100.0,94.0,67.23577159290264,87.07859053096756
33444,Holiday Inn,,100.0,87.0,74.19127932256445,87.06375977418816
22108,Richard Pryor: Live in Concert,,91.0,94.0,76.17889966771457,87.05963322257152
16916,Henry V,83.0,100.0,89.0,76.21473723690434,87.05368430922609
27946,Saturday Night and Sunday Morning,,100.0,87.0,74.02771682363576,87.0092389412119
20449,Sagara Sangamam,,,100.0,74.00504027003073,87.00252013501537
39487,Slumdog Millionaire,86.0,92.0,90.0,79.96348419108486,86.99087104777121
39405,Star Trek,82.0,95.0,91.0,79.95358438421488,86.98839609605372
1058,Million Dollar Baby,86.0,91.0,90.0,80.94859119233905,86.98714779808476
12113,Trainspotting,83.0,90.0,93.0,81.94437638148625,86.98609409537156
27284,Billy Budd,,100.0,87.0,73.95309542992591,86.98436514330864
2449,Lost in Translation,89.0,95.0,86.0,77.93562791769185,86.98390697942295
7691,Being John Malkovich,90.0,93.0,87.0,77.91865164792937,86.97966291198235
31244,Adam's Rib,,100.0,86.0,74.93569634643845,86.97856544881283
22236,Blue Collar,,100.0,88.0,72.93555501273491,86.9785183375783
8996,Baraka,,80.0,96.0,84.92273055894175,86.97424351964725
20735,Gandhi,,88.0,92.0,80.85636585575756,86.95212195191918
38682,Amour,94.0,93.0,82.0,78.69080437946525,86.92270109486631
39115,Incendies,82.0,92.0,92.0,81.67975716405579,86.91993929101395
39332,A Charlie Brown Christmas,,92.0,86.0,82.75391262949697,86.917970876499
25044,Gimme Shelter,80.0,100.0,91.0,76.66800036461804,86.9170000911545
12798,Orson Welles: The One-Man Band,,100.0,95.0,65.68837897627988,86.89612632542662
22412,Midnight Express,,95.0,89.0,76.64803467147351,86.8826782238245
15351,Wuthering Heights,,100.0,85.0,75.61977026265085,86.87325675421694
8704,Suits,,,,86.86458286358148,86.86458286358148
16870,For All Mankind,,93.0,91.0,76.57268121581433,86.85756040527144
27147,Lilies of the Field,,100.0,86.0,74.56576407864611,86.85525469288204
40761,The Longest Day,,92.0,91.0,77.53366811270891,86.84455603756965
39731,In the Shadow of the Moon,84.0,95.0,91.0,77.36012371079863,86.84003092769966
27683,"One, Two, Three",,94.0,88.0,78.513853970258,86.83795132341932
29024,Forbidden Planet,,98.0,86.0,76.44958030572155,86.81652676857385
5252,Hedwig and the Angry Inch,85.0,92.0,93.0,77.2479677107382,86.81199192768455
3037,Touching the Void,82.0,93.0,92.0,80.12265161069875,86.78066290267469
14526,Searching for Bobby Fischer,,100.0,86.0,74.32682560595401,86.775608535318
1456,Swades,,,91.0,82.53214009696902,86.76607004848451
22738,Killer of Sheep,94.0,97.0,84.0,72.05936540800582,86.76484135200145
15919,Terminator 2: Judgment Day,75.0,93.0,94.0,84.9594558648007,86.73986396620018
40576,The Usual Suspects,77.0,88.0,96.0,85.95738576798199,86.7393464419955
38451,The Grand Budapest Hotel,88.0,92.0,86.0,80.94779250412901,86.73694812603225
38498,Her,90.0,95.0,82.0,79.9340089495944,86.7335022373986
23463,Mustang,83.0,98.0,90.0,75.90341323371447,86.72585330842861
24912,Wake in Fright,88.0,100.0,84.0,74.84605120015553,86.71151280003889
26012,In Cold Blood,89.0,91.0,88.0,78.8449130725433,86.71122826813583
1844,Brief Encounter,,89.0,91.0,80.09783784572578,86.6992792819086
38088,Brooklyn,87.0,97.0,88.0,74.77401695627267,86.69350423906818
31229,Where the Sidewalk Ends,,100.0,86.0,74.0803788979317,86.69345963264391
26216,Beau Geste,,100.0,85.0,75.05232312883075,86.68410770961025
33534,"Now, Voyager",,91.0,90.0,79.0236779055686,86.6745593018562
30069,Little Fugitive,91.0,93.0,92.0,70.59318730155687,86.64829682538922
25676,If....,,97.0,87.0,75.92636096627602,86.64212032209201
9606,More,,,95.0,78.27039096478507,86.63519548239253
14774,Brother's Keeper,,100.0,88.0,71.842518020263,86.61417267342101
21525,Coal Miner's Daughter,,100.0,86.0,73.82855609256431,86.60951869752144
29702,Hobson's Choice,,95.0,91.0,73.75705861578138,86.58568620526046
31136,Rabbit of Seville,,,94.0,79.16418392813168,86.58209196406584
39842,The Magic Flute,,100.0,85.0,74.73920292698905,86.57973430899635
33193,Ossessione,,100.0,85.0,74.60109932312379,86.5336997743746
28189,Pickpocket,,97.0,86.0,76.588081468466,86.52936048948867
29872,Touchez Pas au Grisbi,85.0,100.0,85.0,76.06608403891823,86.51652100972956
23779,"Lacombe, Lucien",,100.0,85.0,74.50920629054998,86.50306876351665
15173,Reservoir Dogs,78.0,90.0,94.0,83.95655091077552,86.48913772769387
13044,The Walking Dead: The Game - Season 1,,,,86.48827926506922,86.48827926506922
27915,Mughal-E-Azam,,90.0,91.0,78.44634644979305,86.48211548326435
39472,The Wrestler,81.0,98.0,88.0,78.91247577025385,86.47811894256347
17057,Monsieur Hire,,100.0,85.0,74.42823427151635,86.47607809050544
39755,This Is England,86.0,93.0,90.0,76.80673793108471,86.45168448277119
3085,Vagabond,,100.0,85.0,74.34983730644865,86.44994576881622
20500,Stranger Than Paradise,,95.0,89.0,75.31482355351167,86.43827451783723
13714,Quiz Show,88.0,96.0,87.0,74.69361445501161,86.4234036137529
14930,Husbands and Wives,,97.0,87.0,75.20780409016302,86.40260136338766
31538,Twelve O'Clock High,,96.0,87.0,76.16573929764625,86.38857976588208
9142,Criminal Minds,,,91.0,81.76474476343986,86.38237238171993
4156,Peeping Tom,,96.0,86.0,77.10801645398949,86.36933881799649
1021,Maria Full of Grace,87.0,97.0,87.0,74.47364312510521,86.36841078127631
37439,Grass: A Nation's Battle for Life,,100.0,91.0,68.10355660276963,86.36785220092321
17009,Leviathan,92.0,99.0,79.0,75.44089212565558,86.3602230314139
39651,Taxi to the Dark Side,82.0,100.0,88.0,75.36351821749076,86.34087955437269
8955,Amy,85.0,95.0,88.0,77.34658714591768,86.33664678647942
11267,Beautiful Thing,,90.0,93.0,76.00457271732493,86.33485757244165
27949,Sergeant Rutledge,,100.0,88.0,70.88137710991033,86.2937923699701
27733,Teen Kanya,,100.0,89.0,69.85645418061299,86.285484726871
23645,Blazing Saddles,,90.0,91.0,77.78482448099768,86.26160816033257
33426,Gentleman Jim,,100.0,87.0,71.7361460368774,86.24538201229247
17423,Camille Claudel,,100.0,88.0,70.73569162674579,86.24523054224859
38676,Django Unchained,81.0,88.0,91.0,84.96839563765326,86.24209890941331
5580,"Monsters, Inc.",78.0,96.0,90.0,80.95754981288323,86.23938745322081
38105,The Martian,80.0,92.0,92.0,80.94705244784058,86.23676311196014
39223,How to Train Your Dragon,74.0,98.0,91.0,81.94614070186825,86.23653517546705
22027,Life of Brian,75.0,96.0,93.0,80.90910641123769,86.22727660280943
10251,Boogie Nights,85.0,92.0,89.0,78.88374791698303,86.22093697924575
27832,Elmer Gantry,,96.0,86.0,76.63510616159704,86.21170205386568
6918,Letters from Iwo Jima,89.0,91.0,86.0,78.83416751686168,86.20854187921542
32089,Ride the Pink Horse,,100.0,90.0,68.609903307771,86.20330110259033
39650,U2 3D,83.0,93.0,92.0,76.8011788021525,86.20029470053812
24742,Harold and Maude,,86.0,93.0,79.59459644675876,86.19819881558625
3050,Y Tu Mamá También,88.0,92.0,88.0,76.78991446756801,86.197478616892
75,Enron: The Smartest Guys in the Room,,97.0,86.0,75.57725349090694,86.19241783030232
35592,Mr. Deeds Goes to Town,,94.0,86.0,78.55857067609611,86.18619022536537
39703,The Ten Commandments,,94.0,86.0,78.54991505918701,86.183305019729
28455,Mon Oncle,,92.0,89.0,77.50042847677362,86.16680949225787
36403,Footlight Parade,,100.0,85.0,73.49660386919953,86.1655346230665
1717,American Splendor,90.0,94.0,86.0,74.61360609287617,86.15340152321905
12000,Shine,87.0,91.0,90.0,76.56145432824884,86.14036358206221
7104,One Day in September,82.0,96.0,91.0,75.50549873049503,86.12637468262376
6471,Children Underground,85.0,94.0,91.0,74.44551274034995,86.11137818508749
14245,Half Japanese: The Band That Would Be King,,100.0,94.0,64.30524790059037,86.10174930019679
29034,Giant,,95.0,87.0,76.29622221072877,86.09874073690959
23887,That's Entertainment!,,100.0,85.0,73.29130716388043,86.09710238796015
5895,Dr. Horrible's Sing-Along Blog,,,,86.08442386955453,86.08442386955453
26285,Grand Prix,,100.0,88.0,70.2478077715382,86.08260259051274
2319,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,,86.0,95.0,77.23589664888205,86.07863221629401
36677,Horse Feathers,,96.0,87.0,75.18950870206938,86.06316956735645
9544,Love Letter,,,96.0,76.11748651343451,86.05874325671726
19728,Broadway Danny Rose,,100.0,84.0,74.15768614094416,86.0525620469814
7569,You Can Count on Me,85.0,95.0,88.0,76.17228518049656,86.04307129512414
16318,Lola,,100.0,85.0,73.09152230356284,86.03050743452094
35121,Captains Courageous,,93.0,88.0,77.06138250628757,86.0204608354292
24117,Lost Horizon,,100.0,82.0,76.04957060050901,86.016523533503
15802,Pappa ante Portas,,,96.0,76.01973178009735,86.00986589004867
22760,Mimino,,,94.0,77.98296275766064,85.99148137883031
32773,Destiny,,,95.0,76.98204210082606,85.99102105041302
10502,Good Will Hunting,70.0,97.0,94.0,82.95448332590281,85.9886208314757
20568,Star Wars: The Force Awakens,81.0,92.0,89.0,81.95353694348917,85.98838423587229
25925,Casino Royale,80.0,95.0,89.0,79.95018615926946,85.98754653981737
2859,Shadowlands,,96.0,89.0,72.95847060740661,85.98615686913554
21902,Breaking Away,,94.0,88.0,75.95833950073526,85.98611316691176
38532,Captain Phillips,83.0,93.0,89.0,78.93182274906495,85.98295568726624
38463,The Lego Movie,83.0,96.0,87.0,77.91593092324645,85.97898273081161
826,Hotel Rwanda,79.0,90.0,94.0,80.90654260548402,85.976635651371
14370,Manichithrathazhu,,,93.0,78.93259471416567,85.96629735708284
35345,Stage Door,,95.0,87.0,75.89524739902149,85.9650824663405
11429,Dead of Night,,96.0,87.0,74.87814529247328,85.95938176415775
11424,The Walking Dead,,,,85.95021358776299,85.95021358776299
28038,Ben-Hur,,88.0,89.0,80.84584574720921,85.94861524906973
26922,Nothing But a Man,87.0,95.0,92.0,69.75547053023341,85.93886763255836
40784,You Can't Take It with You,,91.0,88.0,78.77601019189827,85.92533673063275
35075,You Can't Take It with You,,91.0,88.0,78.77601019189827,85.92533673063275
20452,Sans Soleil,,92.0,87.0,78.70533041060769,85.9017768035359
40624,The Player,86.0,98.0,84.0,75.57957830407435,85.89489457601859
4524,Tom and Jerry,,,,85.89090528188066,85.89090528188066
36558,Supernatural,,,,85.88925490199327,85.88925490199327
17588,High Hopes,84.0,100.0,88.0,71.55241362659095,85.88810340664773
20906,Richard Pryor: Live on the Sunset Strip,,100.0,86.0,71.64444741583857,85.88148247194619
19155,After Hours,90.0,90.0,87.0,76.52459165937813,85.88114791484453
20843,Missing,,96.0,85.0,76.6295947959803,85.87653159866011
20384,Never Cry Wolf,,100.0,84.0,73.58676489271099,85.86225496423701
21707,Ordinary People,85.0,93.0,88.0,77.42906683494164,85.85726670873541
5808,Rivers and Tides: Andy Goldsworthy Working with Time,82.0,99.0,89.0,73.35939761706439,85.83984940426609
24062,High Plains Drifter,,96.0,86.0,75.51890510445503,85.83963503481834
1578,Vikings,,,,85.83698409973906,85.83698409973906
17610,Imagine: John Lennon,,92.0,91.0,74.46873944722056,85.82291314907353
10017,Underground,,81.0,96.0,80.45926098096102,85.81975366032033
5243,Harvey,,84.0,93.0,80.45437467757678,85.81812489252559
11596,Hamsun,,100.0,91.0,66.44168273027427,85.81389424342474
8341,Mudhalvan,,,95.0,76.56361419616783,85.78180709808392
34613,Only Angels Have Wings,86.0,100.0,82.0,75.10499205342805,85.77624801335702
32453,'I Know Where I'm Going!',,100.0,83.0,74.32166989810264,85.77388996603422
25906,Belle de Jour,,95.0,85.0,77.3195745952743,85.77319153175809
39716,Lake of Fire,83.0,94.0,91.0,75.07644006344717,85.7691100158618
30290,Casque d'Or,,100.0,83.0,74.2863308754473,85.76211029181577
29329,East of Eden,,88.0,90.0,79.26559845634719,85.75519948544907
7217,Rejected,,,93.0,78.49944111604778,85.74972055802388
40269,Winged Migration,82.0,96.0,87.0,77.9869928359682,85.74674820899205
30734,Iron Man,79.0,94.0,91.0,78.96818558959117,85.74204639739779
24415,Jeremiah Johnson,,93.0,89.0,75.20278003436206,85.73426001145401
38913,Moneyball,87.0,94.0,86.0,75.93633567847299,85.73408391961824
1375,Sideways,94.0,96.0,78.0,74.88921348225178,85.72230337056294
39483,Milk,84.0,94.0,89.0,75.86878183891544,85.71719545972886
38073,Creed,82.0,94.0,90.0,76.86756833478782,85.71689208369696
9804,Rushmore,86.0,89.0,91.0,76.85680754275023,85.71420188568756
13297,Deep Red,,95.0,86.0,76.1378995105398,85.71263317017993
20853,My Favorite Year,,100.0,85.0,72.1275748160118,85.70919160533727
24886,Taking Off,,100.0,87.0,70.09433074746013,85.69811024915339
17183,Say Anything...,86.0,98.0,85.0,73.77153837601851,85.69288459400462
24182,Serpico,87.0,90.0,88.0,77.7416460373869,85.68541150934672
21643,Kagemusha,,86.0,92.0,79.05580320422449,85.6852677347415
29288,Bob le Flambeur,80.0,97.0,90.0,75.66062609275546,85.66515652318887
15387,American Dream,,100.0,89.0,67.91262794038369,85.63754264679456
40707,The Blues Brothers,,85.0,93.0,78.845929570177,85.61530985672567
40750,The Sound of Music,,86.0,91.0,79.84266656474476,85.61422218824826
7566,Yi Yi,92.0,,,79.22382790296487,85.61191395148244
39768,The Trials of Darryl Hunt,,100.0,89.0,67.82798276425714,85.60932758808572
24305,Cabaret,80.0,97.0,87.0,78.4144394205489,85.60360985513722
2492,Maqbool,,,93.0,78.2035792571024,85.6017896285512
18393,"Planes, Trains & Automobiles",,94.0,87.0,75.80205497616377,85.6006849920546
20359,Masoom,,,94.0,77.20132354952858,85.60066177476429
24132,Mean Streets,,98.0,85.0,73.77694000087143,85.5923133336238
29392,Kiss Me Deadly,,97.0,84.0,75.72844124118657,85.57614708039553
25412,Midnight Cowboy,,90.0,88.0,78.71598936706226,85.57199645568743
34144,Fantasia,,96.0,83.0,77.71399140722909,85.57133046907636
31652,Fort Apache,,100.0,82.0,74.69977901596215,85.56659300532071
2470,Luther,,,,85.55953348317745,85.55953348317745
25588,Bullitt,,97.0,85.0,74.64834068029683,85.54944689343228
39913,Lage Raho Munna Bhai,,,90.0,81.09622813820089,85.54811406910045
33788,Here Comes Mr. Jordan,,100.0,83.0,73.60888096620599,85.536293655402
8370,Naked,84.0,88.0,92.0,78.0937107768633,85.52342769421583
25334,Star Trek: The Next Generation,,,,85.52201557513074,85.52201557513074
23308,Chhoti Si Baat,,,95.0,76.01608010671029,85.50804005335515
28921,"What's Opera, Doc?",,,91.0,79.99817981447558,85.49908990723779
24369,Fat City,,100.0,84.0,72.47686291180744,85.49228763726914
38784,Moonrise Kingdom,84.0,94.0,86.0,77.91287025253361,85.4782175631334
10622,Knockin' on Heaven's Door,,,92.0,78.92642686760692,85.46321343380346
1282,Riding Giants,80.0,93.0,94.0,74.73178851691901,85.43294712922975
40246,The Station Agent,81.0,95.0,89.0,76.67220707114338,85.41805176778584
13386,Fresh,,89.0,92.0,75.22730635976161,85.40910211992053
37172,Summer,,96.0,86.0,74.18084208345124,85.39361402781708
40045,The Call of Cthulhu,,100.0,85.0,71.1476008240391,85.38253360801303
31546,Whisky Galore,,100.0,86.0,70.11388914278612,85.3712963809287
20061,Streetwise,,,99.0,71.7191646678528,85.3595823339264
13926,Warriors,,,97.0,73.7074121246621,85.35370606233104
28209,Room at the Top,,100.0,83.0,73.05504635021812,85.35168211673937
3464,Company,,,92.0,78.64770838485546,85.32385419242773
20723,Fitzcarraldo,,83.0,92.0,80.8862061336154,85.29540204453848
14657,What's Eating Gilbert Grape,,89.0,89.0,77.87975244085418,85.29325081361806
32587,Leave Her to Heaven,,95.0,86.0,74.85686360192055,85.2856212006402
34476,Destry Rides Again,,100.0,81.0,74.850704483279,85.283568161093
16358,Misery,,89.0,89.0,77.84563644738671,85.28187881579557
21946,Escape from Alcatraz,,95.0,85.0,75.79499335726997,85.26499778575665
29341,French Cancan,,100.0,85.0,70.78504111172663,85.26168037057555
28059,Compulsion,,100.0,84.0,71.73701780767622,85.24567260255874
36707,Love Me Tonight,,100.0,83.0,72.73062698611537,85.24354232870512
26093,Portrait of Jason,87.0,100.0,89.0,64.96765037684082,85.2419125942102
10678,Lolita,,95.0,84.0,76.71965980104419,85.23988660034807
40292,Catch Me If You Can,76.0,96.0,89.0,79.9553190437455,85.23882976093637
2298,Catch Me If You Can,76.0,96.0,89.0,79.9553190437455,85.23882976093637
5887,Shrek,84.0,88.0,90.0,78.95263105462828,85.23815776365707
1361,Shaun of the Dead,76.0,92.0,93.0,79.9408385234384,85.2352096308596
18908,Little Miss Sunshine,80.0,91.0,91.0,78.93794551670828,85.23448637917707
22511,Straight Time,,100.0,84.0,71.70155411662817,85.2338513722094
19033,Sherman's March,,100.0,86.0,69.69829910162134,85.2327663672071
38684,Zero Dark Thirty,95.0,92.0,80.0,73.92897899851758,85.23224474962939
21111,Diva,,98.0,86.0,71.67188783127833,85.22396261042611
24598,"What's Up, Doc?",,90.0,89.0,76.66548908392019,85.22182969464006
37527,Nanook of the North,,100.0,80.0,75.66299308153178,85.22099769384393
17799,Salaam Bombay!,78.0,92.0,93.0,77.87053259271438,85.21763314817859
17938,Who Framed Roger Rabbit,83.0,97.0,84.0,76.86262256757871,85.21565564189467
40648,Who Framed Roger Rabbit,83.0,97.0,84.0,76.86262256757871,85.21565564189467
15198,Schtonk,,,100.0,70.42112662847681,85.21056331423841
15452,Boyz n the Hood,75.0,95.0,93.0,77.78163287806447,85.19540821951611
39877,Volver,84.0,92.0,89.0,75.76798968816377,85.19199742204094
18882,Louie Bluie,,100.0,89.0,66.56563446657046,85.18854482219015
40603,The Piano,89.0,90.0,86.0,75.72306774971659,85.18076693742915
38162,Baahubali: The Beginning,,83.0,88.0,84.5245802841025,85.17486009470083
38577,Fruitvale Station,85.0,94.0,87.0,74.69588842543098,85.17397210635775
33561,Random Harvest,,89.0,90.0,76.45573357394309,85.15191119131437
3871,Kannathil Muthamittal,,83.0,93.0,79.44243804496044,85.14747934832015
40717,The Prisoner of Zenda,,100.0,82.0,73.43929869684624,85.14643289894875
40710,Lion of the Desert,,80.0,94.0,81.43000030828804,85.14333343609601
10651,Let's Get Lost,85.0,96.0,89.0,70.51756361066505,85.12939090266626
7824,Coupling,,,,85.12492225072087,85.12492225072087
39388,"Food, Inc.",80.0,96.0,86.0,78.49460648702244,85.12365162175561
16792,Crimes and Misdemeanors,77.0,93.0,91.0,79.46860876217289,85.11715219054322
29716,Johnny Guitar,83.0,97.0,85.0,75.4449235012976,85.1112308753244
8453,Peep Show,,,,85.10733299720368,85.10733299720368
6590,Drugstore Cowboy,82.0,100.0,85.0,73.4212248342491,85.10530620856227
28364,From the Earth to the Moon,,,,85.08535044696445,85.08535044696445
